date,enrolled,attended,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_saturday,is_sunday,holiday,temp,humidity,snow,sealevelpressure,solarradiation,normalised_attendance,tw_assessment,tw_non_study,tw_reflection,tw_semester1,tw_semester2,month,season_Autumn,season_Spring,season_Summer,season_Winter
3/25/2024,5136,2240,1,0,0,0,0,0,0,0,18.4,30.5,0,1016.5,248,0.436137072,0,0,0,0,1,3,0,1,0,0
3/26/2024,5136,2441,0,1,0,0,0,0,0,0,19.8,36.3,0,1008.5,202.3,0.475272586,0,0,0,0,1,3,0,1,0,0
3/27/2024,5136,2548,0,0,1,0,0,0,0,0,18.4,67,0,1014.4,183.9,0.496105919,0,0,0,0,1,3,0,1,0,0
3/28/2024,5136,2339,0,0,0,1,0,0,0,0,11.8,74.9,0,1017.6,89.6,0.455412773,0,0,0,0,1,3,0,1,0,0
3/29/2024,5136,2146,0,0,0,0,1,0,0,0,8.3,86,0,1018.8,82.4,0.417834891,0,0,0,0,1,3,0,1,0,0
3/30/2024,5136,847,0,0,0,0,0,1,0,0,9.1,64.3,0,1022.2,208.5,0.16491433,0,0,0,0,1,3,0,1,0,0
3/31/2024,5136,335,0,0,0,0,0,0,1,0,10.4,50.8,0,1027,269.9,0.065225857,0,0,0,0,1,3,0,1,0,0
04/01/2024,5136,1839,1,0,0,0,0,0,0,0,12.9,40.8,0,1020.1,236,0.358060748,0,0,1,0,0,4,0,1,0,0
04/02/2024,5136,2008,0,1,0,0,0,0,0,0,13.4,50.8,0,1018,178.3,0.390965732,0,0,1,0,0,4,0,1,0,0
04/03/2024,5136,1926,0,0,1,0,0,0,0,0,13.1,61.3,0,1019.8,160.3,0.375,0,0,1,0,0,4,0,1,0,0
04/04/2024,5136,2151,0,0,0,1,0,0,0,0,14.9,51.1,0,1017.4,265.5,0.418808411,0,0,1,0,0,4,0,1,0,0
04/05/2024,5136,1786,0,0,0,0,1,0,0,0,16.6,48.4,0,1015.8,246.9,0.347741433,0,0,1,0,0,4,0,1,0,0
04/06/2024,5136,1019,0,0,0,0,0,1,0,0,12.6,71.9,0,1017.1,148.2,0.198403427,0,0,1,0,0,4,0,1,0,0
04/07/2024,5136,284,0,0,0,0,0,0,1,0,14.9,57.9,0,1021.2,275.1,0.05529595,0,0,1,0,0,4,0,1,0,0
04/08/2024,5136,2161,1,0,0,0,0,0,0,0,18.7,38.6,0,1017.8,266.2,0.420755452,1,0,0,0,0,4,0,1,0,0
04/09/2024,5136,1811,0,1,0,0,0,0,0,0,15.3,62.1,0,1020.9,148.1,0.352609034,1,0,0,0,0,4,0,1,0,0
04/10/2024,5136,248,0,0,1,0,0,0,0,1,16,56.5,0,1020.1,273.7,0.048286604,1,0,0,0,0,4,0,1,0,0
04/11/2024,5136,224,0,0,0,1,0,0,0,0,18.5,57.5,0,1012.2,278.3,0.043613707,1,0,0,0,0,4,0,1,0,0
04/12/2024,5136,240,0,0,0,0,1,0,0,0,17.8,71.5,0,1009.7,147.1,0.046728972,1,0,0,0,0,4,0,1,0,0
4/13/2024,5136,803,0,0,0,0,0,1,0,0,16.3,82.6,0,1010.5,148.3,0.156347352,1,0,0,0,0,4,0,1,0,0
4/14/2024,5136,277,0,0,0,0,0,0,1,0,17.6,70.5,0,1013.4,231.7,0.053933022,1,0,0,0,0,4,0,1,0,0
4/15/2024,5136,1892,1,0,0,0,0,0,0,0,16,81.9,0,1013.6,95.6,0.368380062,1,0,0,0,0,4,0,1,0,0
4/16/2024,5136,1630,0,1,0,0,0,0,0,0,15,83,0,1022.9,179,0.317367601,1,0,0,0,0,4,0,1,0,0
4/17/2024,5136,1948,0,0,1,0,0,0,0,0,17.1,61,0,1020.3,284.8,0.379283489,1,0,0,0,0,4,0,1,0,0
4/18/2024,5136,1539,0,0,0,1,0,0,0,0,19,58.3,0,1011.9,288,0.299649533,1,0,0,0,0,4,0,1,0,0
4/19/2024,5136,1240,0,0,0,0,1,0,0,0,20.1,59.7,0,1006.8,282.9,0.241433022,1,0,0,0,0,4,0,1,0,0
4/20/2024,5136,469,0,0,0,0,0,1,0,0,21.9,55.3,0,1008.3,241.7,0.091316199,0,1,0,0,0,4,0,1,0,0
4/21/2024,5136,211,0,0,0,0,0,0,1,0,22.1,55.4,0,1010.5,242.4,0.041082555,0,1,0,0,0,4,0,1,0,0
4/22/2024,5136,586,1,0,0,0,0,0,0,0,21.5,60.9,0,1012.9,208.7,0.114096573,0,1,0,0,0,4,0,1,0,0
4/23/2024,5136,592,0,1,0,0,0,0,0,0,22.3,53.6,0,1013.2,276.4,0.115264798,0,1,0,0,0,4,0,1,0,0
4/24/2024,5136,552,0,0,1,0,0,0,0,0,22.8,44.1,0,1011.8,281.1,0.107476636,0,1,0,0,0,4,0,1,0,0
4/25/2024,5136,522,0,0,0,1,0,0,0,0,20.3,50,0,1012.3,213.9,0.101635514,0,1,0,0,0,4,0,1,0,0
4/26/2024,5136,567,0,0,0,0,1,0,0,0,19.2,49.4,0,1013.1,262.9,0.110397196,0,1,0,0,0,4,0,1,0,0
4/27/2024,5136,386,0,0,0,0,0,1,0,0,16.8,50.9,0,1012.6,241.6,0.075155763,0,1,0,0,0,4,0,1,0,0
4/28/2024,5136,177,0,0,0,0,0,0,1,0,11.1,50.8,0,1018.7,283.1,0.034462617,0,1,0,0,0,4,0,1,0,0
4/29/2024,5136,565,1,0,0,0,0,0,0,0,14.9,51.8,0,1019.1,226.8,0.110007788,0,1,0,0,0,4,0,1,0,0
4/30/2024,5136,618,0,1,0,0,0,0,0,0,17.6,52.6,0,1018.8,191.8,0.120327103,0,1,0,0,0,4,0,1,0,0
05/01/2024,5136,589,0,0,1,0,0,0,0,0,18.8,47.3,0,1017.5,289.9,0.114680685,0,1,0,0,0,5,0,1,0,0
05/02/2024,5136,552,0,0,0,1,0,0,0,0,21.6,28.9,0,1011.6,316.8,0.107476636,0,1,0,0,0,5,0,1,0,0
05/03/2024,5136,516,0,0,0,0,1,0,0,0,20.9,37.5,0,1004.7,113.5,0.10046729,0,1,0,0,0,5,0,1,0,0
05/04/2024,5136,314,0,0,0,0,0,1,0,0,20.4,55.1,0,1004.8,144.6,0.061137072,0,1,0,0,0,5,0,1,0,0
05/05/2024,5136,142,0,0,0,0,0,0,1,0,20.4,68.1,0,1008.7,180.7,0.027647975,0,1,0,0,0,5,0,1,0,0
05/06/2024,5136,547,1,0,0,0,0,0,0,0,21.9,56.7,0,1015.3,292.1,0.106503115,0,1,0,0,0,5,0,1,0,0
05/07/2024,5136,473,0,1,0,0,0,0,0,0,24.4,42.2,0,1014.8,315,0.092095016,0,1,0,0,0,5,0,1,0,0
05/08/2024,5136,471,0,0,1,0,0,0,0,0,26.3,37.3,0,1010.9,298.9,0.091705607,0,1,0,0,0,5,0,1,0,0
05/09/2024,5136,156,0,0,0,1,0,0,0,1,25.2,40.6,0,1010.5,257.8,0.030373832,0,1,0,0,0,5,0,1,0,0
05/10/2024,5136,490,0,0,0,0,1,0,0,0,19.3,75.5,0,1014,156.5,0.095404984,0,1,0,0,0,5,0,1,0,0
05/11/2024,5136,287,0,0,0,0,0,1,0,0,17.6,69,0,1021.1,204.6,0.055880062,0,1,0,0,0,5,0,1,0,0
05/12/2024,5136,134,0,0,0,0,0,0,1,0,19.3,58,0,1018.5,293.4,0.026090343,0,1,0,0,0,5,0,1,0,0
5/13/2024,5136,500,1,0,0,0,0,0,0,0,22.9,46.6,0,1013.5,320,0.097352025,0,1,0,0,0,5,0,1,0,0
5/14/2024,5136,503,0,1,0,0,0,0,0,0,27.2,32.8,0,1009.9,320.5,0.097936137,0,1,0,0,0,5,0,1,0,0
5/15/2024,5136,497,0,0,1,0,0,0,0,0,26.6,38.7,0,1011.9,295.8,0.096767913,0,1,0,0,0,5,0,1,0,0
5/16/2024,5136,438,0,0,0,1,0,0,0,0,21.5,68.6,0,1016.8,173.3,0.085280374,0,1,0,0,0,5,0,1,0,0
5/17/2024,5136,456,0,0,0,0,1,0,0,0,23.4,68.8,0,1012.1,288.1,0.088785047,0,1,0,0,0,5,0,1,0,0
5/18/2024,5136,267,0,0,0,0,0,1,0,0,21.7,69.5,0,1010.9,166.7,0.051985981,0,1,0,0,0,5,0,1,0,0
5/19/2024,5136,133,0,0,0,0,0,0,1,0,15.9,79.5,0,1016.5,147.9,0.025895639,0,1,0,0,0,5,0,1,0,0
5/20/2024,5136,418,1,0,0,0,0,0,0,0,15.4,78.2,0,1018.9,222.6,0.081386293,0,0,1,0,0,5,0,1,0,0
5/21/2024,5136,444,0,1,0,0,0,0,0,0,20,56.9,0,1018.8,313.5,0.086448598,0,0,1,0,0,5,0,1,0,0
5/22/2024,5136,505,0,0,1,0,0,0,0,0,22.8,47.6,0,1016.4,293.1,0.098325545,0,0,1,0,0,5,0,1,0,0
5/23/2024,5136,471,0,0,0,1,0,0,0,0,22.8,56.5,0,1012.6,290.3,0.091705607,0,0,1,0,0,5,0,1,0,0
5/24/2024,5136,432,0,0,0,0,1,0,0,0,19.8,81.2,0,1010.7,96.7,0.08411215,0,0,1,0,0,5,0,1,0,0
5/25/2024,5136,329,0,0,0,0,0,1,0,0,23,51.4,0,1013.7,274.1,0.064057632,0,0,1,0,0,5,0,1,0,0
5/26/2024,5136,130,0,0,0,0,0,0,1,0,14.8,35.7,0,1023.9,336.7,0.025311526,0,0,1,0,0,5,0,1,0,0
5/27/2024,5136,492,1,0,0,0,0,0,0,0,20.3,40.6,0,1016.1,338.8,0.095794393,0,0,1,0,0,5,0,1,0,0
5/28/2024,5136,494,0,1,0,0,0,0,0,0,22.9,31.8,0,1014.3,321.4,0.096183801,0,0,1,0,0,5,0,1,0,0
5/29/2024,5136,500,0,0,1,0,0,0,0,0,21.5,39.8,0,1015.2,329.9,0.097352025,0,0,1,0,0,5,0,1,0,0
5/30/2024,5136,450,0,0,0,1,0,0,0,0,23.2,32.6,0,1015.8,337.2,0.087616822,0,0,1,0,0,5,0,1,0,0
5/31/2024,5136,494,0,0,0,0,1,0,0,0,24.8,33.4,0,1017,339.5,0.096183801,0,0,1,0,0,5,0,1,0,0
06/01/2024,5136,261,0,0,0,0,0,1,0,0,26.4,32.9,0,1014.3,331.7,0.050817757,0,0,1,0,0,6,0,0,1,0
06/02/2024,5136,125,0,0,0,0,0,0,1,0,27.2,27.6,0,1012,337.3,0.024338006,0,0,1,0,0,6,0,0,1,0
06/03/2024,5136,671,1,0,0,0,0,0,0,0,26.2,33.9,0,1011.5,293.8,0.130646417,1,0,0,0,0,6,0,0,1,0
06/04/2024,5136,649,0,1,0,0,0,0,0,0,25.7,36.3,0,1012.1,310,0.126362928,1,0,0,0,0,6,0,0,1,0
06/05/2024,5136,840,0,0,1,0,0,0,0,0,26.1,32.4,0,1011.7,280.6,0.163551402,1,0,0,0,0,6,0,0,1,0
06/06/2024,5136,725,0,0,0,1,0,0,0,0,26.8,30.9,0,1011.4,312.8,0.141160436,1,0,0,0,0,6,0,0,1,0
06/07/2024,5136,485,0,0,0,0,1,0,0,0,28.3,28.7,0,1010.9,324.8,0.094431464,1,0,0,0,0,6,0,0,1,0
06/08/2024,5136,324,0,0,0,0,0,1,0,0,28.5,30.7,0,1009,312.9,0.063084112,1,0,0,0,0,6,0,0,1,0
06/09/2024,5136,102,0,0,0,0,0,0,1,0,29.8,30.7,0,1007.9,297.5,0.019859813,1,0,0,0,0,6,0,0,1,0
06/10/2024,5136,793,1,0,0,0,0,0,0,0,30.2,29.9,0,1009.8,300,0.154400312,1,0,0,0,0,6,0,0,1,0
06/11/2024,5136,760,0,1,0,0,0,0,0,0,31.4,27.7,0,1009.6,307.5,0.147975078,1,0,0,0,0,6,0,0,1,0
06/12/2024,5136,786,0,0,1,0,0,0,0,0,31.3,29.6,0,1008.1,312.5,0.153037383,1,0,0,0,0,6,0,0,1,0
6/13/2024,5136,589,0,0,0,1,0,0,0,0,28.1,30,0,1007.6,340.2,0.114680685,1,0,0,0,0,6,0,0,1,0
6/14/2024,5136,380,0,0,0,0,1,0,0,0,26.8,32.3,0,1006.9,336,0.073987539,1,0,0,0,0,6,0,0,1,0
6/15/2024,5136,88,0,0,0,0,0,1,0,0,27.9,31.4,0,1006.2,334.2,0.017133956,1,0,0,0,0,6,0,0,1,0
6/16/2024,5136,56,0,0,0,0,0,0,1,1,29.3,30.3,0,1006.6,331,0.010903427,1,0,0,0,0,6,0,0,1,0
6/17/2024,5136,63,1,0,0,0,0,0,0,0,30.9,30.3,0,1007.7,243.3,0.012266355,1,0,0,0,0,6,0,0,1,0
6/18/2024,5136,81,0,1,0,0,0,0,0,0,30.9,31.7,0,1009.3,297.7,0.015771028,1,0,0,0,0,6,0,0,1,0
6/19/2024,5136,589,0,0,1,0,0,0,0,0,30.7,32.9,0,1006.7,301.4,0.114680685,1,0,0,0,0,6,0,0,1,0
6/20/2024,5136,452,0,0,0,1,0,0,0,0,31.4,32.5,0,1002.9,305.8,0.088006231,1,0,0,0,0,6,0,0,1,0
6/21/2024,5136,431,0,0,0,0,1,0,0,0,31.4,32.6,0,1001.9,279.7,0.083917445,1,0,0,0,0,6,0,0,1,0
6/22/2024,5136,181,0,0,0,0,0,1,0,0,31.7,30.4,0,1002.9,314.3,0.035241433,0,1,0,0,0,6,0,0,1,0
6/23/2024,5136,89,0,0,0,0,0,0,1,0,31.2,31.3,0,1005.4,287,0.01732866,0,1,0,0,0,6,0,0,1,0
6/24/2024,5136,273,1,0,0,0,0,0,0,0,29.3,34.4,0,1008.7,285.4,0.053154206,0,1,0,0,0,6,0,0,1,0
6/25/2024,5136,275,0,1,0,0,0,0,0,0,29.8,32.2,0,1007.3,323.9,0.053543614,0,1,0,0,0,6,0,0,1,0
6/26/2024,5136,299,0,0,1,0,0,0,0,0,32,28.3,0,1003,315,0.058216511,0,1,0,0,0,6,0,0,1,0
6/27/2024,5136,243,0,0,0,1,0,0,0,0,33.5,31.2,0,1001.3,319.4,0.047313084,0,1,0,0,0,6,0,0,1,0
6/28/2024,5136,246,0,0,0,0,1,0,0,0,33.2,30,0,1004.4,277.6,0.047897196,0,1,0,0,0,6,0,0,1,0
6/29/2024,5136,124,0,0,0,0,0,1,0,0,31.2,35.1,0,1004.9,319.7,0.024143302,0,1,0,0,0,6,0,0,1,0
6/30/2024,5136,56,0,0,0,0,0,0,1,0,30.4,25.3,0,1005.5,324.4,0.010903427,0,1,0,0,0,6,0,0,1,0
07/01/2024,5136,171,1,0,0,0,0,0,0,0,27.8,28.5,0,1006.2,293.1,0.033294393,0,1,0,0,0,7,0,0,1,0
07/02/2024,5136,136,0,1,0,0,0,0,0,0,25.9,22,0,1007.8,343.3,0.026479751,0,1,0,0,0,7,0,0,1,0
07/03/2024,5136,118,0,0,1,0,0,0,0,0,27.5,24.8,0,1006.5,344,0.022975078,0,1,0,0,0,7,0,0,1,0
07/04/2024,5136,118,0,0,0,1,0,0,0,0,29.6,22.8,0,1005.7,340.8,0.022975078,0,1,0,0,0,7,0,0,1,0
07/05/2024,5136,126,0,0,0,0,1,0,0,0,30.2,25.4,0,1002.9,275.8,0.02453271,0,1,0,0,0,7,0,0,1,0
07/06/2024,5136,23,0,0,0,0,0,1,0,0,29.7,28.9,0,1001.6,332,0.004478193,0,1,0,0,0,7,0,0,1,0
07/08/2024,5136,141,1,0,0,0,0,0,0,0,28,44.1,0,1006.1,268.1,0.027453271,0,1,0,0,0,7,0,0,1,0
07/09/2024,5136,96,0,1,0,0,0,0,0,0,30.3,34,0,1008.3,282.4,0.018691589,0,1,0,0,0,7,0,0,1,0
07/10/2024,5136,130,0,0,1,0,0,0,0,0,31.4,27.3,0,1008.7,287.8,0.025311526,0,1,0,0,0,7,0,0,1,0
07/11/2024,5136,105,0,0,0,1,0,0,0,0,31,29.8,0,1006.9,292.7,0.020443925,0,1,0,0,0,7,0,0,1,0
07/12/2024,5136,285,0,0,0,0,1,0,0,0,31,28.4,0,1001.5,272.3,0.055490654,0,1,0,0,0,7,0,0,1,0
7/13/2024,5136,30,0,0,0,0,0,1,0,0,30.9,32.5,0,1001.2,276.8,0.005841121,0,1,0,0,0,7,0,0,1,0
